payment_id,customer_id,staff_id,rental_id,amount,payment_date
16498,506,1,114,3.99,2020-01-25 12:41:08.996577-05
16499,506,2,387,2.99,2020-01-27 04:03:53.996577-05
16500,506,2,410,3.99,2020-01-27 07:39:48.996577-05
16501,506,1,547,8.99,2020-01-28 00:52:54.996577-05
16502,506,2,907,0.99,2020-01-30 04:05:53.996577-05
16503,506,1,1042,2.99,2020-01-30 23:21:26.996577-05
16504,506,2,1153,4.99,2020-01-31 15:05:10.996577-05
16505,507,1,52,0.99,2020-01-25 00:19:55.996577-05
16506,507,2,713,4.99,2020-01-28 21:38:43.996577-05
16507,508,1,369,2.99,2020-01-27 01:15:15.996577-05
16508,508,2,921,2.99,2020-01-30 05:21:35.996577-05
16509,509,1,22,4.99,2020-01-24 19:47:49.996577-05
16510,509,1,831,8.99,2020-01-29 16:18:51.996577-05
16511,510,1,75,8.99,2020-01-25 04:42:00.996577-05
16512,510,1,372,5.99,2020-01-27 01:42:24.996577-05
16513,510,2,1118,4.99,2020-01-31 09:51:28.996577-05
16514,511,1,56,2.99,2020-01-25 01:56:37.996577-05
16515,511,1,819,3.99,2020-01-29 14:28:58.996577-05
16516,513,2,993,4.99,2020-01-30 17:22:45.996577-05
16517,514,2,536,4.99,2020-01-27 23:45:59.996577-05
16518,515,2,187,8.99,2020-01-25 23:11:03.996577-05
16519,515,2,292,6.99,2020-01-26 13:50:38.996577-05
16520,516,2,339,3.99,2020-01-26 21:15:44.996577-05
16521,516,1,571,1.99,2020-01-28 03:46:07.996577-05
16522,517,2,850,4.99,2020-01-29 19:03:38.996577-05
16523,518,1,710,2.99,2020-01-28 21:17:02.996577-05
16524,519,1,1056,3.99,2020-01-31 01:16:33.996577-05
16525,520,1,962,6.99,2020-01-30 12:13:43.996577-05
16526,522,2,426,5.99,2020-01-27 09:25:23.996577-05
16527,523,1,42,4.99,2020-01-24 22:53:24.996577-05
16528,523,2,664,0.99,2020-01-28 14:59:34.996577-05
16529,524,2,118,0.99,2020-01-25 12:59:44.996577-05
16530,524,1,982,4.99,2020-01-30 15:43:50.996577-05
16531,525,1,437,5.99,2020-01-27 11:15:48.996577-05
16532,526,1,495,4.99,2020-01-27 18:09:14.996577-05
16533,526,2,679,4.99,2020-01-28 16:53:23.996577-05
16534,526,2,1015,2.99,2020-01-30 20:13:23.996577-05
16535,528,1,204,0.99,2020-01-26 00:59:03.996577-05
16536,528,2,472,0.99,2020-01-27 15:04:41.996577-05
16537,528,1,533,5.99,2020-01-27 23:43:12.996577-05
16538,528,2,695,3.99,2020-01-28 19:19:19.996577-05
16539,528,2,793,5.99,2020-01-29 10:12:34.996577-05
16540,529,1,453,2.99,2020-01-27 12:59:42.996577-05
16541,530,1,851,0.99,2020-01-29 19:03:41.996577-05
16542,531,1,233,4.99,2020-01-26 05:12:10.996577-05
16543,531,1,681,2.99,2020-01-28 17:08:10.996577-05
16544,532,1,43,2.99,2020-01-24 23:07:51.996577-05
16545,533,1,173,0.99,2020-01-25 21:10:36.996577-05
16546,533,2,190,1.99,2020-01-25 23:39:54.996577-05
16547,533,1,615,5.99,2020-01-28 09:04:18.996577-05
16548,534,2,304,5.99,2020-01-26 14:49:54.996577-05
16549,534,2,940,0.99,2020-01-30 08:29:28.996577-05
16550,535,1,37,0.99,2020-01-24 22:12:57.996577-05
16551,535,2,541,2.99,2020-01-28 00:10:24.996577-05
16552,535,1,778,3.99,2020-01-29 07:38:19.996577-05
16553,535,2,959,4.99,2020-01-30 11:35:26.996577-05
16554,536,1,237,0.99,2020-01-26 05:43:39.996577-05
16555,536,1,929,6.99,2020-01-30 06:01:05.996577-05
16556,537,2,603,4.99,2020-01-28 07:56:17.996577-05
16557,538,2,594,2.99,2020-01-28 07:10:22.996577-05
16558,538,2,734,4.99,2020-01-29 01:07:18.996577-05
16559,539,2,250,4.99,2020-01-26 07:58:50.996577-05
16560,539,1,342,0.99,2020-01-26 21:39:30.996577-05
16561,541,1,1021,7.99,2020-01-30 20:44:41.996577-05
16562,541,1,1066,4.99,2020-01-31 02:35:59.996577-05
16563,542,1,220,4.99,2020-01-26 03:35:15.996577-05
16564,542,2,376,4.99,2020-01-27 02:26:41.996577-05
16565,543,1,243,6.99,2020-01-26 06:34:31.996577-05
16566,543,2,476,1.99,2020-01-27 16:00:02.996577-05
16567,544,1,397,2.99,2020-01-27 05:57:28.996577-05
16568,544,1,864,2.99,2020-01-29 20:55:43.996577-05
16569,545,2,248,0.99,2020-01-26 07:36:24.996577-05
16570,545,2,715,3.99,2020-01-28 21:51:07.996577-05
16571,546,1,197,5.99,2020-01-26 00:27:47.996577-05
16572,546,1,482,6.99,2020-01-27 16:21:28.996577-05
16573,547,1,306,0.99,2020-01-26 15:00:23.996577-05
16574,547,2,443,8.99,2020-01-27 12:03:46.996577-05
16575,547,2,1094,1.99,2020-01-31 06:32:15.996577-05
16576,548,2,177,6.99,2020-01-25 21:42:55.996577-05
16577,548,1,743,4.99,2020-01-29 02:07:28.996577-05
16578,548,2,872,3.99,2020-01-29 22:31:30.996577-05
16579,549,1,6,0.99,2020-01-24 16:36:33.996577-05
16580,549,2,852,4.99,2020-01-29 19:05:23.996577-05
16581,549,1,906,3.99,2020-01-30 03:59:04.996577-05
16582,549,2,1086,4.99,2020-01-31 04:46:03.996577-05
16583,550,2,922,7.99,2020-01-30 05:24:21.996577-05
16584,551,2,155,7.99,2020-01-25 18:43:31.996577-05
16585,551,1,728,2.99,2020-01-28 23:41:04.996577-05
16586,551,1,795,0.99,2020-01-29 10:26:05.996577-05
16587,551,2,969,4.99,2020-01-30 12:52:14.996577-05
16588,551,2,1005,3.99,2020-01-30 18:21:51.996577-05
16589,552,2,174,0.99,2020-01-25 21:12:36.996577-05
16590,553,2,789,4.99,2020-01-29 09:45:33.996577-05
16591,554,1,607,2.99,2020-01-28 08:31:07.996577-05
16592,554,1,817,2.99,2020-01-29 14:07:40.996577-05
16593,556,1,184,0.99,2020-01-25 22:58:15.996577-05
16594,556,2,772,5.99,2020-01-29 06:36:32.996577-05
16595,556,1,1083,3.99,2020-01-31 04:33:14.996577-05
16596,557,2,467,4.99,2020-01-27 14:38:29.996577-05
16597,557,1,478,4.99,2020-01-27 16:06:46.996577-05
16598,560,1,137,2.99,2020-01-25 15:53:44.996577-05
16599,561,1,902,4.99,2020-01-30 03:22:02.996577-05
16600,561,2,971,4.99,2020-01-30 13:39:18.996577-05
16601,562,2,788,2.99,2020-01-29 09:42:21.996577-05
16602,562,1,941,2.99,2020-01-30 08:30:51.996577-05
16603,562,1,1139,5.99,2020-01-31 13:03:18.996577-05
16604,563,1,758,4.99,2020-01-29 04:00:22.996577-05
16605,563,2,773,5.99,2020-01-29 06:46:31.996577-05
16606,564,2,195,5.99,2020-01-26 00:21:02.996577-05
16607,564,1,985,2.99,2020-01-30 15:47:01.996577-05
16608,565,1,458,6.99,2020-01-27 13:27:02.996577-05
16609,565,1,1004,0.99,2020-01-30 18:17:02.996577-05
16610,566,2,234,5.99,2020-01-26 05:15:46.996577-05
16611,566,2,768,4.99,2020-01-29 05:59:12.996577-05
16612,569,2,53,4.99,2020-01-25 00:47:42.996577-05
16613,569,1,487,4.99,2020-01-27 17:28:56.996577-05
16614,569,1,624,4.99,2020-01-28 09:41:48.996577-05
16615,569,1,647,1.99,2020-01-28 12:51:18.996577-05
16616,569,2,1037,3.99,2020-01-30 22:50:51.996577-05
16617,570,2,1060,7.99,2020-01-31 01:50:09.996577-05
16618,571,1,228,9.99,2020-01-26 04:22:54.996577-05
16619,571,2,689,3.99,2020-01-28 18:15:19.996577-05
16620,572,2,559,7.99,2020-01-28 02:07:28.996577-05
16621,573,2,827,2.99,2020-01-29 15:27:09.996577-05
16622,574,2,433,0.99,2020-01-27 10:09:06.996577-05
16623,575,1,17,2.99,2020-01-24 18:35:02.996577-05
16624,575,1,395,0.99,2020-01-27 05:14:15.996577-05
16625,575,2,454,4.99,2020-01-27 13:00:02.996577-05
16626,575,2,769,2.99,2020-01-29 06:20:10.996577-05
16627,575,1,774,4.99,2020-01-29 06:48:09.996577-05
16628,576,2,755,2.99,2020-01-29 03:54:55.996577-05
16629,576,1,968,0.99,2020-01-30 12:48:29.996577-05
16630,577,2,291,5.99,2020-01-26 13:49:13.996577-05
16631,578,2,660,0.99,2020-01-28 14:21:57.996577-05
16632,580,1,611,0.99,2020-01-28 08:46:44.996577-05
16633,581,1,976,4.99,2020-01-30 14:39:45.996577-05
16634,581,1,1151,4.99,2020-01-31 14:57:26.996577-05
16635,582,1,281,0.99,2020-01-26 12:18:01.996577-05
16636,584,2,379,4.99,2020-01-27 02:53:58.996577-05
16637,584,1,626,4.99,2020-01-28 10:26:35.996577-05
16638,584,1,920,4.99,2020-01-30 05:12:27.996577-05
16639,586,1,138,4.99,2020-01-25 16:16:48.996577-05
16640,586,1,900,8.99,2020-01-30 03:07:07.996577-05
16641,587,1,181,4.99,2020-01-25 22:15:32.996577-05
16642,587,1,361,0.99,2020-01-27 00:31:54.996577-05
16643,588,1,576,2.99,2020-01-28 04:24:36.996577-05
16644,588,1,961,4.99,2020-01-30 11:45:10.996577-05
16645,589,1,531,0.99,2020-01-27 22:52:04.996577-05
16646,589,1,596,4.99,2020-01-28 07:28:29.996577-05
16647,589,1,737,4.99,2020-01-29 01:39:57.996577-05
16648,590,1,602,3.99,2020-01-28 07:44:20.996577-05
16649,593,1,790,2.99,2020-01-29 09:47:55.996577-05
16650,593,1,991,8.99,2020-01-30 16:57:48.996577-05
16651,594,1,313,4.99,2020-01-26 16:24:45.996577-05
16652,594,1,360,8.99,2020-01-27 00:19:40.996577-05
16653,594,2,1018,0.99,2020-01-30 20:22:08.996577-05
16654,594,1,1045,6.99,2020-01-30 23:57:27.996577-05
16655,595,1,613,6.99,2020-01-28 08:55:48.996577-05
16656,596,2,303,4.99,2020-01-26 14:45:18.996577-05
16657,596,2,625,0.99,2020-01-28 10:04:12.996577-05
16658,596,2,667,4.99,2020-01-28 15:17:28.996577-05
16659,596,2,782,1.99,2020-01-29 08:07:23.996577-05
16660,596,1,914,2.99,2020-01-30 04:34:26.996577-05
16661,596,1,974,6.99,2020-01-30 13:57:08.996577-05
16662,597,2,34,2.99,2020-01-24 21:47:54.996577-05
16663,597,2,514,8.99,2020-01-27 20:37:54.996577-05
16664,599,2,1008,4.99,2020-01-30 18:47:22.996577-05
16665,203,1,314,0.99,2020-01-26 16:38:07.996577-05
16666,204,2,251,0.99,2020-01-26 08:04:06.996577-05
16667,204,2,399,4.99,2020-01-27 06:17:04.996577-05
16668,204,2,857,4.99,2020-01-29 19:29:49.996577-05
16669,204,1,1016,1.99,2020-01-30 20:18:09.996577-05
16670,207,1,39,0.99,2020-01-24 22:20:12.996577-05
16671,207,1,44,0.99,2020-01-24 23:21:49.996577-05
16672,207,1,659,0.99,2020-01-28 13:56:19.996577-05
16673,207,2,826,6.99,2020-01-29 15:24:41.996577-05
16674,207,2,896,3.99,2020-01-30 02:32:18.996577-05
16675,207,2,1144,3.99,2020-01-31 13:32:36.996577-05
16676,208,1,100,4.99,2020-01-25 10:18:54.996577-05
16677,1,1,76,2.99,2020-01-25 04:59:03.996577-05
16678,1,1,573,0.99,2020-01-28 04:03:49.996577-05
16679,2,1,320,4.99,2020-01-26 17:37:50.996577-05
16680,3,1,435,1.99,2020-01-27 10:45:35.996577-05
16681,3,1,830,2.99,2020-01-29 16:12:21.996577-05
16682,5,1,731,0.99,2020-01-29 00:53:42.996577-05
16683,5,1,1085,6.99,2020-01-31 04:44:09.996577-05
16684,5,1,1142,1.99,2020-01-31 13:15:04.996577-05
16685,6,2,57,4.99,2020-01-25 02:11:58.996577-05
16686,6,1,577,2.99,2020-01-28 04:37:40.996577-05
16687,6,2,916,0.99,2020-01-30 04:53:27.996577-05
16688,7,2,46,5.99,2020-01-24 23:32:34.996577-05
16689,7,2,117,0.99,2020-01-25 12:59:12.996577-05
16690,7,2,748,2.99,2020-01-29 02:55:26.996577-05
16691,7,1,975,4.99,2020-01-30 14:35:41.996577-05
16692,7,1,1063,5.99,2020-01-31 02:12:55.996577-05
16693,8,2,866,6.99,2020-01-29 21:12:20.996577-05
16694,9,2,350,4.99,2020-01-26 22:29:54.996577-05
16695,9,2,877,0.99,2020-01-29 23:17:25.996577-05
16696,9,2,1075,4.99,2020-01-31 03:42:00.996577-05
16697,10,2,1140,4.99,2020-01-31 13:04:56.996577-05
16698,11,1,987,6.99,2020-01-30 16:27:38.996577-05
16699,12,1,988,4.99,2020-01-30 16:36:29.996577-05
16700,12,1,1084,4.99,2020-01-31 04:38:43.996577-05
16701,14,1,151,0.99,2020-01-25 18:05:54.996577-05
16702,14,1,346,9.99,2020-01-26 22:03:07.996577-05
16703,14,1,525,5.99,2020-01-27 21:53:59.996577-05
16704,14,1,671,2.99,2020-01-28 15:32:56.996577-05
16705,14,2,815,0.99,2020-01-29 13:52:54.996577-05
16706,16,1,335,3.99,2020-01-26 20:35:36.996577-05
16707,16,1,593,2.99,2020-01-28 07:01:49.996577-05
16708,16,2,887,0.99,2020-01-30 00:38:26.996577-05
16709,16,1,1017,2.99,2020-01-30 20:22:02.996577-05
16710,17,2,287,2.99,2020-01-26 13:13:20.996577-05
16711,17,1,580,2.99,2020-01-28 04:48:19.996577-05
16712,17,2,884,4.99,2020-01-30 00:09:58.996577-05
16713,18,1,50,2.99,2020-01-25 00:13:19.996577-05
16714,18,1,116,4.99,2020-01-25 12:56:17.996577-05
16715,18,1,692,4.99,2020-01-28 19:00:36.996577-05
16716,19,2,18,0.99,2020-01-24 18:39:13.996577-05
16717,19,2,110,9.99,2020-01-25 12:12:15.996577-05
16718,19,1,179,6.99,2020-01-25 21:54:32.996577-05
16719,19,1,337,2.99,2020-01-26 20:50:56.996577-05
16720,19,2,591,2.99,2020-01-28 06:39:30.996577-05
16721,19,2,696,2.99,2020-01-28 19:27:36.996577-05
16722,20,2,202,2.99,2020-01-26 00:56:02.996577-05
16723,20,2,497,6.99,2020-01-27 18:23:05.996577-05
16724,20,2,546,1.99,2020-01-28 00:44:51.996577-05
16725,21,1,260,3.99,2020-01-26 09:10:46.996577-05
16726,21,2,463,3.99,2020-01-27 13:40:13.996577-05
16727,21,1,570,0.99,2020-01-28 03:43:30.996577-05
16728,22,1,370,4.99,2020-01-27 01:18:09.996577-05
16729,22,1,556,4.99,2020-01-28 02:00:02.996577-05
16730,22,2,820,8.99,2020-01-29 14:35:48.996577-05
16731,23,1,129,8.99,2020-01-25 14:48:29.996577-05
16732,23,1,654,2.99,2020-01-28 13:43:56.996577-05
16733,23,2,1090,0.99,2020-01-31 05:32:10.996577-05
16734,24,2,1007,6.99,2020-01-30 18:30:54.996577-05
16735,24,2,1077,2.99,2020-01-31 03:51:20.996577-05
16736,25,1,90,7.99,2020-01-25 07:59:51.996577-05
16737,25,2,1033,2.99,2020-01-30 22:18:33.996577-05
16738,26,1,796,2.99,2020-01-29 10:28:10.996577-05
16739,26,2,1105,2.99,2020-01-31 08:02:22.996577-05
16740,27,2,787,2.99,2020-01-29 09:31:29.996577-05
16741,28,2,388,2.99,2020-01-27 04:05:53.996577-05
16742,28,1,868,2.99,2020-01-29 21:48:21.996577-05
16743,29,2,194,1.99,2020-01-26 00:20:59.996577-05
16744,32,2,483,4.99,2020-01-27 16:28:51.996577-05
16745,32,2,803,4.99,2020-01-29 11:20:56.996577-05
16746,32,2,1067,4.99,2020-01-31 02:40:39.996577-05
16747,33,1,165,2.99,2020-01-25 19:57:02.996577-05
16748,35,2,47,3.99,2020-01-24 23:33:46.996577-05
16749,35,1,424,6.99,2020-01-27 09:02:27.996577-05
16750,36,1,349,0.99,2020-01-26 22:21:37.996577-05
16751,36,1,716,0.99,2020-01-28 22:03:55.996577-05
16752,37,1,25,0.99,2020-01-24 20:49:46.996577-05
16753,37,1,923,2.99,2020-01-30 05:27:16.996577-05
16754,40,1,128,4.99,2020-01-25 14:48:19.996577-05
16755,42,1,635,5.99,2020-01-28 11:15:23.996577-05
16756,43,2,123,4.99,2020-01-25 13:55:08.996577-05
16757,43,1,652,4.99,2020-01-28 13:37:13.996577-05
16758,44,1,29,0.99,2020-01-24 21:15:38.996577-05
16759,44,1,99,4.99,2020-01-25 10:18:46.996577-05
16760,44,1,407,2.99,2020-01-27 07:26:04.996577-05
16761,44,2,721,0.99,2020-01-28 22:57:13.996577-05
16762,44,1,904,2.99,2020-01-30 03:48:08.996577-05
16763,45,2,277,2.99,2020-01-26 11:00:37.996577-05
16764,46,2,401,2.99,2020-01-27 06:26:21.996577-05
16765,46,2,432,4.99,2020-01-27 10:08:55.996577-05
16766,46,1,938,2.99,2020-01-30 08:15:57.996577-05
16767,47,2,175,3.99,2020-01-25 21:14:52.996577-05
16768,47,2,207,4.99,2020-01-26 01:33:04.996577-05
16769,47,1,300,6.99,2020-01-26 14:25:26.996577-05
16770,48,2,72,0.99,2020-01-25 04:20:39.996577-05
16771,48,1,297,2.99,2020-01-26 14:17:14.996577-05
16772,48,1,390,4.99,2020-01-27 04:30:52.996577-05
16773,49,2,96,1.99,2020-01-25 10:00:45.996577-05
16774,49,1,239,3.99,2020-01-26 05:58:52.996577-05
16775,49,2,846,2.99,2020-01-29 18:46:11.996577-05
16776,49,2,1010,4.99,2020-01-30 19:25:58.996577-05
16777,50,1,763,4.99,2020-01-29 05:00:41.996577-05
16778,50,1,794,4.99,2020-01-29 10:12:37.996577-05
16779,50,1,905,4.99,2020-01-30 03:53:26.996577-05
16780,50,1,1029,4.99,2020-01-30 21:20:28.996577-05
16781,50,2,1136,4.99,2020-01-31 12:48:02.996577-05
16782,51,2,119,4.99,2020-01-25 13:05:28.996577-05
16783,51,1,661,4.99,2020-01-28 14:29:51.996577-05
16784,51,2,1028,4.99,2020-01-30 21:16:31.996577-05
16785,52,1,874,0.99,2020-01-29 23:04:47.996577-05
16786,53,1,88,3.99,2020-01-25 07:42:20.996577-05
16787,53,1,378,2.99,2020-01-27 02:51:48.996577-05
16788,53,1,751,0.99,2020-01-29 03:24:09.996577-05
16789,53,2,783,5.99,2020-01-29 08:09:44.996577-05
16790,53,2,856,9.99,2020-01-29 19:29:47.996577-05
16791,53,1,1107,2.99,2020-01-31 08:32:31.996577-05
16792,54,2,198,4.99,2020-01-26 00:32:15.996577-05
16793,54,2,441,4.99,2020-01-27 11:39:31.996577-05
16794,54,2,545,3.99,2020-01-28 00:38:46.996577-05
16795,55,1,555,4.99,2020-01-28 01:59:40.996577-05
16796,55,1,1027,9.99,2020-01-30 21:14:45.996577-05
16797,55,1,1048,0.99,2020-01-31 00:18:19.996577-05
16798,56,1,130,3.99,2020-01-25 14:50:22.996577-05
16799,56,1,341,5.99,2020-01-26 21:30:08.996577-05
16800,56,1,496,2.99,2020-01-27 18:12:07.996577-05
16801,56,1,569,6.99,2020-01-28 03:41:07.996577-05
16802,57,2,152,9.99,2020-01-25 18:09:36.996577-05
16803,57,2,943,4.99,2020-01-30 08:48:45.996577-05
16804,58,1,230,0.99,2020-01-26 05:00:16.996577-05
16805,58,2,276,7.99,2020-01-26 10:44:33.996577-05
16806,58,2,761,0.99,2020-01-29 04:37:27.996577-05
16807,59,2,212,4.99,2020-01-26 02:03:07.996577-05
16808,59,2,951,2.99,2020-01-30 09:39:01.996577-05
16809,59,1,1154,5.99,2020-01-31 15:10:35.996577-05
16810,60,1,318,4.99,2020-01-26 17:06:05.996577-05
16811,60,2,706,1.99,2020-01-28 20:34:15.996577-05
16812,60,2,934,2.99,2020-01-30 06:53:12.996577-05
16813,61,1,1157,0.99,2020-01-31 16:16:11.996577-05
16814,62,2,885,0.99,2020-01-30 00:22:54.996577-05
16815,62,1,947,4.99,2020-01-30 09:05:23.996577-05
16816,64,1,494,4.99,2020-01-27 18:07:57.996577-05
16817,64,1,587,0.99,2020-01-28 05:33:59.996577-05
16818,64,1,1001,2.99,2020-01-30 18:14:57.996577-05
16819,65,1,295,4.99,2020-01-26 14:01:46.996577-05
16820,65,2,657,0.99,2020-01-28 13:51:35.996577-05
16821,66,2,933,4.99,2020-01-30 06:37:11.996577-05
16822,67,2,331,9.99,2020-01-26 19:50:52.996577-05
16823,67,1,767,2.99,2020-01-29 05:48:45.996577-05
16824,69,2,584,4.99,2020-01-28 05:17:26.996577-05
16825,69,2,765,1.99,2020-01-29 05:07:00.996577-05
16826,70,2,1044,4.99,2020-01-30 23:53:10.996577-05
16827,71,1,199,2.99,2020-01-26 00:40:24.996577-05
16828,71,1,272,9.99,2020-01-26 09:55:37.996577-05
16829,72,2,785,4.99,2020-01-29 08:37:07.996577-05
16830,72,2,845,4.99,2020-01-29 18:45:51.996577-05
16831,72,2,1047,0.99,2020-01-31 00:14:23.996577-05
16832,73,1,70,2.99,2020-01-25 03:43:49.996577-05
16833,73,2,1133,4.99,2020-01-31 12:40:47.996577-05
16834,74,2,1121,6.99,2020-01-31 10:06:02.996577-05
16835,75,1,180,4.99,2020-01-25 22:14:49.996577-05
16836,75,2,268,0.99,2020-01-26 09:47:34.996577-05
16837,76,2,574,1.99,2020-01-28 04:12:54.996577-05
16838,76,1,926,0.99,2020-01-30 05:44:20.996577-05
16839,77,2,319,2.99,2020-01-26 17:20:39.996577-05
16840,77,1,419,1.99,2020-01-27 08:43:37.996577-05
16841,77,2,561,2.99,2020-01-28 02:22:32.996577-05
16842,77,1,586,0.99,2020-01-28 05:31:26.996577-05
16843,77,1,760,5.99,2020-01-29 04:35:51.996577-05
16844,79,1,840,4.99,2020-01-29 17:57:07.996577-05
16845,79,1,859,2.99,2020-01-29 20:04:46.996577-05
16846,79,1,928,2.99,2020-01-30 05:55:40.996577-05
16847,81,1,289,0.99,2020-01-26 13:29:35.996577-05
16848,82,2,145,2.99,2020-01-25 17:27:29.996577-05
16849,82,2,288,8.99,2020-01-26 13:16:15.996577-05
16850,83,2,222,0.99,2020-01-26 03:43:04.996577-05
16851,83,2,950,0.99,2020-01-30 09:34:34.996577-05
16852,83,2,989,2.99,2020-01-30 16:40:17.996577-05
16853,84,2,408,0.99,2020-01-27 07:26:05.996577-05
16854,84,1,739,6.99,2020-01-29 01:56:44.996577-05
16855,84,1,834,4.99,2020-01-29 16:52:56.996577-05
16856,85,1,690,9.99,2020-01-28 18:23:19.996577-05
16857,85,2,908,4.99,2020-01-30 04:07:03.996577-05
16858,86,1,66,1.99,2020-01-25 03:03:38.996577-05
16859,87,2,451,4.99,2020-01-27 12:56:20.996577-05
16860,87,1,674,2.99,2020-01-28 15:40:01.996577-05
16861,88,2,36,2.99,2020-01-24 22:04:52.996577-05
16862,89,2,141,2.99,2020-01-25 17:03:19.996577-05
16863,89,2,588,0.99,2020-01-28 05:37:03.996577-05
16864,89,1,740,5.99,2020-01-29 01:59:02.996577-05
16865,91,2,216,5.99,2020-01-26 02:46:09.996577-05
16866,92,1,271,5.99,2020-01-26 09:50:27.996577-05
16867,92,1,456,4.99,2020-01-27 13:18:32.996577-05
16868,93,2,113,2.99,2020-01-25 12:36:06.996577-05
16869,93,2,420,6.99,2020-01-27 08:48:04.996577-05
16870,93,1,1025,4.99,2020-01-30 21:10:03.996577-05
16871,94,1,127,2.99,2020-01-25 14:39:06.996577-05
16872,94,2,629,4.99,2020-01-28 10:47:41.996577-05
16873,95,1,490,4.99,2020-01-27 17:38:22.996577-05
16874,98,2,214,3.99,2020-01-26 02:17:15.996577-05
16875,99,2,867,0.99,2020-01-29 21:23:09.996577-05
16876,100,1,71,0.99,2020-01-25 03:55:05.996577-05
16877,101,1,468,9.99,2020-01-27 14:41:36.996577-05
16878,102,1,247,4.99,2020-01-26 07:29:31.996577-05
16879,102,1,358,0.99,2020-01-27 00:12:25.996577-05
16880,102,2,562,1.99,2020-01-28 02:29:47.996577-05
16881,103,1,240,7.99,2020-01-26 06:08:49.996577-05
16882,103,1,658,9.99,2020-01-28 13:51:49.996577-05
16883,104,1,163,10.99,2020-01-25 19:54:49.996577-05
16884,104,2,808,3.99,2020-01-29 12:36:46.996577-05
16885,105,1,327,8.99,2020-01-26 18:47:23.996577-05
16886,105,2,473,7.99,2020-01-27 15:05:00.996577-05
16887,105,1,485,2.99,2020-01-27 17:09:18.996577-05
16888,105,1,779,6.99,2020-01-29 07:45:43.996577-05
16889,106,2,552,3.99,2020-01-28 01:22:04.996577-05
16890,106,2,1156,0.99,2020-01-31 16:06:00.996577-05
16891,107,1,170,5.99,2020-01-25 20:39:38.996577-05
16892,107,1,1026,5.99,2020-01-30 21:13:52.996577-05
16893,108,1,105,4.99,2020-01-25 11:22:38.996577-05
16894,108,2,1055,0.99,2020-01-31 01:15:44.996577-05
16895,109,1,203,5.99,2020-01-26 00:56:23.996577-05
16896,109,1,386,0.99,2020-01-27 03:54:57.996577-05
16897,109,2,622,3.99,2020-01-28 09:26:48.996577-05
16898,109,1,698,0.99,2020-01-28 19:39:18.996577-05
16899,109,1,1061,7.99,2020-01-31 01:56:24.996577-05
16900,109,1,1106,4.99,2020-01-31 08:05:18.996577-05
16901,109,1,1115,2.99,2020-01-31 09:35:35.996577-05
16902,110,1,515,7.99,2020-01-27 20:38:36.996577-05
16903,110,2,538,1.99,2020-01-27 23:49:31.996577-05
16904,111,2,505,2.99,2020-01-27 19:35:03.996577-05
16905,112,1,396,0.99,2020-01-27 05:15:30.996577-05
16906,112,2,701,2.99,2020-01-28 19:54:53.996577-05
16907,113,1,510,0.99,2020-01-27 20:20:40.996577-05
16908,113,2,776,0.99,2020-01-29 07:04:01.996577-05
16909,114,1,205,4.99,2020-01-26 01:28:03.996577-05
16910,114,1,255,4.99,2020-01-26 08:20:41.996577-05
16911,114,2,889,2.99,2020-01-30 00:43:19.996577-05
16912,115,1,915,0.99,2020-01-30 04:48:53.996577-05
16913,115,1,983,0.99,2020-01-30 15:44:17.996577-05
16914,115,1,1102,2.99,2020-01-31 07:48:55.996577-05
16915,116,1,1058,4.99,2020-01-31 01:32:43.996577-05
16916,117,1,700,0.99,2020-01-28 19:47:20.996577-05
16917,117,2,1114,0.99,2020-01-31 09:28:59.996577-05
16918,118,2,351,5.99,2020-01-26 23:07:29.996577-05
16919,119,2,67,0.99,2020-01-25 03:09:27.996577-05
16920,119,1,235,5.99,2020-01-26 05:19:35.996577-05
16921,119,2,540,6.99,2020-01-28 00:08:51.996577-05
16922,120,2,68,7.99,2020-01-25 03:15:57.996577-05
16923,120,2,532,0.99,2020-01-27 23:05:24.996577-05
16924,121,1,217,4.99,2020-01-26 02:52:52.996577-05
16925,122,2,853,0.99,2020-01-29 19:11:57.996577-05
16926,122,2,1135,4.99,2020-01-31 12:43:37.996577-05
16927,123,1,992,2.99,2020-01-30 17:16:22.996577-05
16928,124,1,775,0.99,2020-01-29 06:51:52.996577-05
16929,124,2,1039,4.99,2020-01-30 23:00:55.996577-05
16930,124,2,1057,3.99,2020-01-31 01:26:32.996577-05
16931,124,2,1130,5.99,2020-01-31 11:42:23.996577-05
16932,125,2,185,3.99,2020-01-25 22:58:29.996577-05
16933,126,1,9,4.99,2020-01-24 17:29:06.996577-05
16934,126,1,752,4.99,2020-01-29 03:42:41.996577-05
